author.properties.friends,author.properties.verified,location.longitude,author.properties.status_count,properties.sentiment,location.latitude,location.country,content.body,properties.platform
598,False,-3.0221290000000005,9849,1,53.79985711313213,GB,Alfie Deyes voice is the worst sound on this entire planet amen  #ytfandomhonestyhour,twitter
969,False,-1.5314200000000004,2400,-1,52.29326602024312,GB,@specutainment @dsceditor @2012ARA1 Hmmm... The Lexus have gone either same US team that ran the very poor Jaguar team about 6 years ago...,twitter
274,False,-3.9457349999999987,23336,-1,51.644318675742966,GB,My hun batz is mic,twitter
2069,False,0.026298999999999996,22356,0,51.394368557245095,GB,@richarddas @benedictC @ccarnino Doesn't surprise me.,twitter
828,False,-2.504527,4938,-1,53.50156034651659,GB,Watching this could you imagine this if it wasn't there think about that hoe Precious,twitter
120,False,-1.5654900000000003,4027,0,53.802038177843606,GB,"أتوّقع اكثر الأرباح اللي تروح حق #BOSE من قطر!
حالتهم حاله والله 🙂",twitter
988,False,0.0149895,23798,-1,51.47151451957592,GB,@dguigsy Saturday. 8pm. A programme just for you on @5liveSport,twitter
380,False,-0.017990000000000003,22681,-1,51.45412060423482,GB,If tonight has taught me one thing it's that voting in the EU Referendum is so important for our age group! It's literally life changing!,twitter
3717,False,-0.252754,13859,1,51.39781057661456,GB,@BiscuitBases It's the 1st June and I've had the heating on all bloody day!! #BritishWeather #BakersHour,twitter
735,False,-0.031144499999999995,103110,0,52.330170297959,GB,"Dear World,
You're not allowed to talk about a thing unless you talk about all the other things.
Love,
@EchoesErrant https://t.co/otsMnRV1mg",twitter
119,False,-2.3495664999999994,1697,0,53.47534904324797,GB,@sionhubjc https://t.co/HiqCuuyViI,twitter
260,False,-1.253726,4388,-1,52.37427738933978,GB,Just want to go help out in poverty stricken countries☹️❗️,twitter
417,False,-1.4058525,5919,0,53.69631191069968,GB,@achrisevans sadly people want people to fail been there done that worn that tshirt but I  proved em wrong! I'm a #TopGear fan 👍🏼👍🏼👍🏼👍🏼,twitter
1112,False,-1.7856895,15936,-1,51.5730271279188,GB,@shckldg something in the air tonight clearly. You and @pjfrostie are making Twitter a thirsty thirsty place this evening,twitter
502,False,-2.0080795,3021,1,52.699667061681005,GB,The only revision I love doing is English 😔,twitter
804,False,-4.2417515,89473,1,55.85839558130999,GB,@CathouseGlasgow you open tonight?,twitter
26,False,-2.2038685000000005,56,0,52.530541925714566,GB,New Info leaflets available for 2016-17 'Aspects of Botanical Illustration' Course @BSBA1999,twitter
310,False,-1.322,2319,-1,54.5697379277102,GB,@steviebrace @GotGotNeed_2016 292 and 616 I have mate,twitter
457,False,-0.21984802,3237,0,51.46135998,GB,The toners were worth it for our vintage barnets. #BettyBlueEyes @ Putney Arts Theatre https://t.co/UCI6kkufmd,twitter
0,False,-1.55629528,1702077,0,52.77159517,GB,"Heaven's Eyes by Holly Johnson is #nowplaying in Tall Chimney, Swadlincote.  Download it now at https://t.co/CIjuM5j4xp",twitter
1568,False,-4.2417515,9284,0,55.85839558130999,GB,@scotsunsport @Ladbrokes When will you be back at Ibrox? #ForTheFans,twitter
375,False,-0.19371950000000002,5319,1,51.451674884083495,GB,"Actually wait that is sneaky of Olivia, she is such a massive twat 😾",twitter
592,False,-4.145042,704,1,55.93152788454982,GB,@LivveyKirtley @IHAWKES1 cool thank you! 👍,twitter
566,False,-0.9581474999999999,6302,-1,53.07953843287652,GB,You listeners are a tough crowd to impress.  #thearchers,twitter
275,False,-3.1798,385,0,51.49704302186007,GB,How on earth are these people running a business; I wouldn't trust them to run a bath. Shocking judgement. https://t.co/yNxAeA7BBy,twitter
179,False,-3.032089000000001,1723,-1,53.84119157314604,GB,There's literally going to be cat abuse atk speed aphro trolls...,twitter
114,False,-1.1722659999999996,1372,-1,52.969744440802685,GB,I want to be pretty,twitter
1137,False,-4.186459999999999,5579,1,55.75947448152295,GB,@BradMattHD @YouTube Thanks bro!,twitter
2035,False,-2.4530959999999995,6039,0,53.507529055528494,GB,I'll as fuck burning hot and shivers @sarah_midge is a star for looking after Mason and sending us bed,twitter
873,False,-4.2417515,93421,0,55.85839558130999,GB,"@htwomey Had the last few centuries been about the British not engaging in or supporting the murder of civilians, great.",twitter
1082,False,-4.755876000000001,11617,1,55.93925448555986,GB,@StephanieMearns where do you see rain any forecast I've seen says sunshine almost the whole day,twitter
1851,False,0.01795765,29947,-1,51.41231012,GB,@PeterKelly21 it’s you’re,twitter
482,False,-1.1393599999999997,12382,-1,53.51766460606289,GB,Mrs England.. Another absolute melt 😂😂😂 been one day are these people for real 😑🤔😩😂 #LoveIsland,twitter
296,False,-3.503459,3871,0,51.65489337413365,GB,@FootyAccums ME 😪 https://t.co/5uZDuO6iAI,twitter
984,False,-1.0945885000000002,42620,-1,51.26283898419042,GB,@TeamB_O_B @_THE_WIFE_ how many times...?! 😂,twitter
745,False,-4.624916500000001,4403,-1,55.46607469435491,GB,@jackfinnie7 yeah man,twitter
1133,False,-0.25159149999999997,7219,-1,52.08515709788065,GB,yes I tweet crazy stuff . maybe thats part of who I am . but don't you dare get my sister crying down the phone to me AGAIN!!,twitter
1681,False,-0.2904545,1612,0,52.133060278189184,GB,Loads of bruised egos tonight 😂 #LoveIsland,twitter
354,False,-1.8906405,48113,0,52.49405270288055,GB,@ruzcn اننن كلي وردة,twitter
210,False,-1.8906405,91933,0,52.49405270288055,GB,قلبي من طين ووجهك الماء، كلّما تماسكتُ قليلًا زعزعتني الملامح.,twitter
2439,False,-0.7383080000000001,24687,-1,51.511472271181745,GB,@PaigeGreenxx can do some caps of you 😘😘,twitter
196,False,1.3441445,137,0,51.27133323628585,GB,https://t.co/u6PYseFDUN,twitter
336,False,-2.2038685000000005,30057,0,52.530541925714566,GB,@MJHaywardWBA Yeah it's a strange one. Hopefully the purse strings are tightened soon and he'll walk like he did at Palace,twitter
1716,False,-6.263556000000001,25197,1,54.46556743994593,GB,"@finbarjameson its on my ""watchlist"" - not worth it?",twitter
0,False,-0.16305269,1702096,1,51.49960344,GB,"A Long Time by Mayer Hawthorne is #nowplaying in Harrods, London.",twitter
195,False,-1.89943716,27389,0,52.48416375,GB,Staffordshire County Show shaken up by record-breaking youngsters https://t.co/Md0IjvPgTc #Birmingham https://t.co/QzUzXMy1uu,twitter
603,False,-0.05710022,7508,0,51.50934445,GB,We Are team 🎉🎪🎪 @ We Are Festival https://t.co/yIzkLXPv5w,twitter
333028,False,-0.17311500000000005,212671,0,51.5248433429905,GB,"اشكر اخوي النائب جمال العمر على الموقف الطيب اللي حصل لي في لندن 

وبالاخص المحل اليوناني 😊🌹
شكراً لك من القلب❤️

@Jamalalomar",twitter
292,False,-0.579844,3009,-1,53.33822223298712,GB,"It's official, I've gone crazy",twitter
1759,False,-0.327268,15961,-1,53.111224620500145,GB,"Interesting 
#lincsconnect https://t.co/ZTtOSy7swG",twitter
443,False,-1.0853244999999998,2652,1,53.966222428737346,GB,@RonJichardson love it. Proper #BadDadJoke,twitter
425,False,-2.3267745,47583,1,53.40021124827171,GB,@stan_chow Happy to be of service.,twitter
34,False,-5.928412999999999,49,0,54.59591680133457,GB,@DanielBarkley @ppdoddy sounds like a great excuse to take a controller apart 👌🏻,twitter
650,False,-1.5685954999999998,2670,-1,54.94155570577247,GB,@jmpennington6 I think he's exactly the type of person you'd need at the club. Time will tell like but probably best you could've hoped for,twitter
21541,False,-4.145042,65763,-1,55.93152788454982,GB,Sometimes thinks seem to make sense that aren't true.,twitter
2184,False,-2.1556405,27848,0,53.414623479394955,GB,https://t.co/XurCTAf45F,twitter
1000,False,0.18181500000000006,29232,-1,51.41141315702481,GB,@phillipsharry11 Thanks mate appreciate it! ❤️,twitter
223,False,-0.09902282,5479,-1,51.51377451,GB,"One more from St. Paul's, cuz I'm obsessed. #⛪ #󾓪
.
.
 #djkgoesplaces #London #travellife… https://t.co/Gu8DmqIkl7",twitter
3450,False,-0.4120220000000001,3627,-1,51.37576552480028,GB,"@pranashalovesu Hello, good to read you are safe now. I work for BBC radio and wondered whether we could chat? If you follow I can dm.",twitter
2248,False,-1.2074825000000002,2887,1,53.9394953936082,GB,@LisaAsquithtobe lovely thank you x,twitter
1447,False,-1.2074825000000002,67596,-1,53.9394953936082,GB,Must never have seen Taylor-Sinclair https://t.co/d0GaVCwihA,twitter
288,False,-0.08816100000000003,1554,-1,51.490020924854,GB,@LoveIslandUK Yes but I do love sam smith though,twitter
703,False,-1.4407025,12585,-1,54.9779371296568,GB,@DeanTatum @Scottish_Vines all over it haha,twitter
1824,False,0.14451541,85413,-1,53.08306926,GB,Cleethorpes man charged with burglary https://t.co/7Uv7Z6yoh9 #Lincs,twitter
149156,False,-0.3069960000000001,195713,0,51.44054535039476,GB,7 of the Internet’s best animated 404 pages https://t.co/YzU0NN9cA4 via @techcrunch,twitter
278,False,-2.58539,377,0,51.45790063398809,GB,"In fairness, we've managed to inherit free uncollected pizza from the White Rabbit (wish you took over sooner) - it would've been rude to go",twitter
2193,False,-1.5085449999999998,38061,-1,53.6792051971325,GB,@MrsMondon its so like that with #castigers 🐯. You don't know what you're going to get from one week to the next.,twitter
2122,False,-4.2417515,26460,-1,55.85839558130999,GB,It doesn't seem quite so long ago the last time that I saw you ain't it funny how the memories grow seems they always fold around you 💚💭,twitter
936,False,0.5883470000000002,2028,1,51.557009722728935,GB,@MheadFutsal I guess although I never had any initial branding!,twitter
676,False,-3.2030084999999997,29986,-1,55.943259273756,GB,"@CraigWhitrick @Channel4News @C4Ciaran @Nigel_Farage exactly and less than a 3rd the population.... They need a big pop, under control.",twitter
1007,False,-4.142929999999999,4623,0,50.40223082859258,GB,@casuallydione YES,twitter
1942,False,-0.2108945,23717,-1,51.61191284168327,GB,"@SeascaleHC @sm_partnership no, it's £10,000 license fee 😜",twitter
124,False,-1.8800145000000001,200,-1,52.39057634418738,GB,In my mouth https://t.co/4tkAShRNKx,twitter
2132,False,-4.200440999999999,16118,-1,57.786631183916356,GB,"@JRfromStrickley 
That's much better apart from the aspect!😊",twitter
520,False,-1.7952475,8167,-1,57.50503183042213,GB,"I didn't get to be overweight because people bullied me.

I became overweight because people said it was okay.",twitter
4985,False,-1.3964669999999997,11962,1,50.921354828148374,GB,@LibbyMayS @thumbelina683 @LateNightBlogs Best way to be really :),twitter
7,False,-0.22315,21050,0,51.481797,GB,Get the most up to date information about broadband in SW6 6LT by visiting https://t.co/ptZx0TX9UB #broadbandcompareuk #bestbroadband,twitter
338,False,-2.8904994999999998,23620,0,56.64118209699307,GB,@BBCSpringwatch The evening sun in #Angus. A bit different from Minsmere! https://t.co/ODb8YKpJW7,twitter
592,False,-2.434952499999999,8451,1,53.58421048880526,GB,Some fucking bird just come into the side of me on A666!!!!,twitter
705,False,-1.7396194999999999,105625,0,55.13511300814875,GB,@markystan8 Ha Ha. Blush.,twitter
226,False,0.0372975,19023,-1,52.027522728070196,GB,@HostileJDee no reason you can't,twitter
286,False,-2.955045,608,-1,56.47700935163645,GB,@charliedoig Sasij just you get on Wee the boxing just now then think of the party!🍾🍾🍾👀👀🍻🍻,twitter
162,False,-1.13067,18044,-1,52.626293532909706,GB,Max m'a envoyé un message en anglais mdr il ferait bien de venir faire un petit séjour ici 😂,twitter
648,False,-2.2038685000000005,19327,-1,52.530541925714566,GB,@Adam_Creme @BartonBank @ljanstis @pjm1kbw I have the ultimate suggestion https://t.co/jxMdwRDS6M,twitter
2204,False,-0.2108945,44629,-1,51.61191284168327,GB,"@espiers he is the red box, sent back from the future",twitter
592,False,-0.148936,2488,0,51.50009845259365,GB,Tonight's event- @muirkate interviews the charming Sir Ben Kingsley & Patricia Clarkson #timesplus #LearningToDrive https://t.co/7qgEUCZnYa,twitter
584,False,-2.1244420000000006,14883,0,52.49375256382238,GB,Zara you melt 🤔 you Defo sat on his lap and said lets cupple up 🤔😂😂😂😂,twitter
518,False,-2.7751315,98647,1,54.07111124598568,GB,Cannot wait to see more Roger and Bree in the upcoming seasons 👏🏻 #Outlander,twitter
355,False,-2.057782,11785,-1,52.331442692241254,GB,Oooh. A neighbour has put their house on the market. Time to be nosey. ....,twitter
323,False,-1.183271,40880,0,50.631894996635836,GB,Tryna beg my mum to let me get a piercing that everyone else thinks will suit me is such a challenge,twitter
1898,False,-0.12219563,115813,1,51.51335926,GB,"@operahollandpk @noahsofficial I won't be there until the Friday, so let's hope it holds out...",twitter
392,False,0.21058950000000004,1339,1,51.560607684597755,GB,@_charlottebeale i like ur header,twitter
93,False,-1.121609,14091,-1,53.3106856915739,GB,"I think I've always feared change, things can’t get worse if they only stay the same but something digs away in your pain",twitter
343,False,-2.955045,70314,-1,56.47700935163645,GB,@dlpasco You’re saying you have the impression I never try very hard? Harsh. 😉,twitter
617,False,0.43320099999999995,22538,-1,52.083073386764354,GB,Daniel is squirming #LoveIsland,twitter
124,False,-3.9335910000000007,1827,-1,56.10765259026592,GB,why is my life skins,twitter
102,False,-0.07060350000000003,308,-1,51.46469310439313,GB,Things are going down 😂 #LoveIsland,twitter
250,False,-0.292387,4968,0,52.490630211940584,GB,When @JoeStrickett makes the whole house watch the drivel that is #LoveIsland 💀💀,twitter
360,False,-4.001617,477,0,52.41214485808566,GB,Off-season fitness? Touch rugby every Thursday at 7:00pm; all welcome to join in! https://t.co/HYVGwpPCD3 https://t.co/nhaluz2SFj,twitter
477,False,-3.2030084999999997,24951,-1,55.943259273756,GB,@jamesydclark @KevFinlay07 Might get a Greek team lol. Kevs organising it I've heard.. Flights and that.,twitter
1286,False,0.511578,49976,-1,52.227131081826634,GB,I bet you couldn't get a pint in The Ship at Dunwich tonight if you paid double. It'll be full of people waiting for #springwatch to arrive,twitter
194,False,-6.435734000000001,330,1,54.42647185476059,GB,@JamesBourne I loved you playing the piano! Meet you there was the cutest thing ever! @mattjwillis @charliesimo 🎹💞🎤 https://t.co/HsQmmqdvlO,twitter
1759,False,-2.2118700000000002,36452,1,52.1949280184406,GB,Dan is close to becoming my favourite #LoveIsland,twitter
75,False,-0.04711,1929,0,51.47518,GB,@follyforlondon https://t.co/ilQi8TDezT,twitter
216,False,-2.450214,2064,-1,52.6381845366599,GB,Everyday https://t.co/fUywPNXHrt,twitter
727,False,-2.5194484999999998,151,0,53.423020116213195,GB,"💙 
#Bluehair #Sunsout #Legsout #Selfie #Piercings https://t.co/KBCswSUgOM",twitter
2537,False,0.10673700000000003,9182,1,51.76827386362998,GB,"@Charmed_Claire @MichaelKilbey 
Love a bit of profundity now & again Claire 💜
SQSC",twitter
3280,False,0.051168000000000005,38026,-1,52.45460878021511,GB,"@AdrianaVebel @vine ""OH S**T!!!!!""",twitter
226,False,0.553941,780,-1,51.88955224701976,GB,So pissed of rn 😒,twitter
71,False,-4.033673,32335,-1,57.679587777150516,GB,@PeteWishart @JamesKelly What some ‘journalists’ mistake for news these days. https://t.co/GxYYqHxfU2,twitter
1134,False,-2.8820060000000005,36313,-1,53.47504018529552,GB,@maxmorley1 he's making Scott look like a prick when he clearly said what he said 😂🙄,twitter
1061,False,-2.9154269999999998,12871,1,53.419914903420405,GB,@zoe_j7 haha you were obsessed with him xxx,twitter
432,False,-1.5095769999999997,5605,0,52.15774715711621,GB,Thank you @WhittakerGeoff for everything @AgLawUK https://t.co/m4mnq8JrQP,twitter
600,False,-2.58539,10113,-1,51.45790063398809,GB,@haymeadow_ maybe I should train to be a stock image model instead😉,twitter
483,False,-2.0093330000000003,665,-1,52.51490546110416,GB,@kadymcdermottx please follow me #yourfit,twitter
499,False,-2.3669329999999995,7822,-1,51.379657904776394,GB,@lozzaharding its alright:p x,twitter
533,False,0.04491400000000001,19916,-1,51.51605982148212,GB,Piggy is on London Live at 10pm. It's one of the worst films I've ever seen. If you want a revenge then try Harry Brown or Dead Man's Shoes.,twitter
483,False,-0.02673323,112573,0,51.54130201,GB,and that's a wrap 3/3 @ Queen Elizabeth Olympic Park https://t.co/1JyvJkWD0s,twitter
713,False,-2.9154269999999998,1441,1,53.419914903420405,GB,"@HelenJMacdonald all fans of H is for Hawk must see BBC Spring Watch tonight. Falcons, golden eagles, sparrowhawks!",twitter
156307,False,-2.7743114999999996,171910,-1,53.54627311144873,GB,@gedeon You guys deserve lots of tips.,twitter
3414,False,-4.172645999999999,127414,0,55.82093124706946,GB,Bye bye driver 😂😂😂,twitter
681,False,0.8988910000000001,16180,-1,51.888713732289546,GB,Girls like that Zara need to get a grip and just fuck everyone,twitter
50,False,-2.0877745,6444,0,51.89632636441313,GB,birthday dessert TAKE 2 🍧🎬 https://t.co/7gnK2S0zLL,twitter
469,False,-0.19371950000000002,126553,-1,51.451674884083495,GB,So the general consensus is Green Arrow's rebirth issue was the best,twitter
2473,False,-3.029984,6089,0,51.6455979668541,GB,Which Striker?,twitter
419,False,-0.09916350000000003,37857,-1,51.64530734401061,GB,@MissRWatson too many egos in a 'villa',twitter
3789,False,-2.7099355,3190,1,53.69778886883696,GB,"Welcome to our new followers on the 31st
@BizPlanReview
@photosandbacon
@KVanderhoydonk
@Therenzoeffect
@AgileTeK_London
@GavinYao054103",twitter
1480,False,-0.252754,63083,1,51.39781057661456,GB,"@CynicalCycle ""Briana has no time for Louis"" 😂😂😂 but...he's the one who travels the world!? Anyway bring it we ready for this!!!",twitter
5674,False,-2.1000170000000002,7618,0,51.346427101953026,GB,"@danipmystery TYVM How's the #writing ? @laura @authorIrene @LeeGimenez @seams16 @eniscalyn @LydiaAswolf Whimsical wishes, Sarah 😊📚✨",twitter
1169,False,-1.2677835,8123,0,51.24282666879107,GB,"7 yo's bedtime reading, Attack of the Demon Dinner Ladies @Pamela_Butchart @NosyCrowBooks @thomasflintham https://t.co/n2qn9AD7SM",twitter
458,False,-0.5591980000000001,966,0,50.961449705797406,GB,https://t.co/dvUtHRAPG4,twitter
291,False,-0.45250100000000004,1580,1,51.41960284420814,GB,God I love @KevinHart4real 😂 snapchats making my night,twitter
393,False,-3.9271189999999994,5583,1,51.02295143263842,GB,@kmrodonnell how's tricks?,twitter
454,False,-2.7016375000000004,26647,1,53.77411355102777,GB,@1720maryknoll @harveybones @dolceSally @lovecavis @Jayne1818 @RealDogFlutie No. 🤔 MUUUUUUUUM!!!,twitter
427,False,0.511578,5866,-1,52.227131081826634,GB,Just seen pro boxers to be allowed at the Olympics... WTF they thinking? Someone is going to get seriously hurt or worse! It's madness...,twitter
439,False,-1.5186515,34076,-1,52.41195046288927,GB,"@AccaTrackerTM @FootyAccums could have ironed his shirt or used some of his £100,000 a week to hire someone to iron it 🌚",twitter
2434,False,-0.07060350000000003,12966,0,51.46469310439313,GB,"Zara is a liar she did see that  about dan on #LoveIsland all corse Scott don't want her , complete psycho @itv2",twitter
234,False,-1.4813514999999997,10467,-1,52.51667364180294,GB,@rory_cottis @robbb_ison @liamstringer99 wow. You kids are wild,twitter
203,False,-0.060167500000000006,8590,0,51.54765285291366,GB,"@REAALMedia it's a concept car, all vehicle companies have R&D departments that design futuristic cars, well most.",twitter
356,False,-0.1413,1094,0,51.59091,GB,Sometimes one pizza each just isn't enough @ Franco Manca Muswell Hill https://t.co/LF6CLIQ7xg,twitter
566,False,-2.9154269999999998,16014,0,53.419914903420405,GB,Gazza lad! Geordies 2-0 Scotland,twitter
793,False,-2.7227559999999995,6286,-1,53.736623912346275,GB,"@katie_airey even to this day it's a joke! You don't even wanna know man, 3!!! I have there right now!!",twitter
1716,False,-6.263556000000001,25199,0,54.46556743994593,GB,Warming up nicely for eurofoot @anthernandez @hiltonator82 @siobhanieallen https://t.co/al2tlQd60P,twitter
376,False,-4.2417515,8430,-1,55.85839558130999,GB,Look like a right weirdo painting my toes on the bus to Edinburgh 💅🏻🤔 #sorryaboutme #needsmust,twitter
1234,False,-0.10918150000000001,8060,1,51.546931093541325,GB,@UpLateWithRylan  best recording tonight thanks to @Rylan for our dancing once again loved it nice to see you also @higeorgeshelley,twitter
2030,False,-1.2074825000000002,973,1,53.9394953936082,GB,@baabaarob4 the photo is great 📷👍,twitter
1323,False,-0.3069960000000001,1173,0,51.44054535039476,GB,@ObvItsAmy @Oghamsmith @DarkVegetaMad @saikocat MIIIIINGS!,twitter
815,False,-0.5925995,41936,-1,51.51471384647618,GB,"@Lithening_ trust me, no song that i skip",twitter
1206,False,-4.25200524,69397,0,55.82553801,GB,"BRUCE SPRINGSTEEN - Hampden Park, Glasgow Tonight. #brucespringteen #hampdenpark #Glasgow… https://t.co/2JTGbhP3we",twitter
835,False,-0.08816100000000003,4131,-1,51.490020924854,GB,"@lukerobmorris But, but, *I'd* have to do it...",twitter
1007,False,-0.90197972,6737,0,51.54776546,GB,Still loving my little Tut! #egypt #archeology #stone #history #ancient #instagram #igers… https://t.co/59sQLF0J1O,twitter
1357,False,-0.16984600000000005,37948,0,51.286357102878206,GB,"The IRA's ex intelligence director sees the Birmingham bombers not as murderers but ""participants in a just war"". That cuts both ways.......",twitter
1567,False,-2.1064074999999995,3557,1,52.59227235125538,GB,How pretty is @MalinSaraMakeup 😍 my fave #LoveIsland,twitter
1444,False,-1.8906405,26027,1,52.49405270288055,GB,I thank God for every single opportunity up to date those squandered and maximised 🙏🏾 I wish for a plethora in the future to be maximised,twitter
466,False,-1.4496120000000003,2164,0,53.38322877572023,GB,😂😂😂😂,twitter
177,False,-2.9154269999999998,731,-1,53.419914903420405,GB,it makes so much more sense now  https://t.co/FJaytp10Pu,twitter
671,False,-1.7396194999999999,86201,1,55.13511300814875,GB,@RedThunk  YEY Thankyou again xxx,twitter
1794,False,0.07886299999999999,3547,-1,51.58500991494593,GB,I think @emmerdale just gave us a clue who has been sending Liv the messages. https://t.co/5crga8Vc0s,twitter
2101,False,-1.3964669999999997,17985,-1,50.921354828148374,GB,"Join me for the latest as a police investigation is launched after 2 people, including a 6 year old girl are found dead on the #IOW - BBC 1",twitter
45,False,-0.060167500000000006,552,-1,51.54765285291366,GB,@britishbullybee typical BBC,twitter
477,False,-3.2209625000000006,27000,1,51.66512059670472,GB,Jazz really is a cacophony of random noises isn't it #secretsofgrowingold,twitter
104,False,-4.142929999999999,3551,-1,50.40223082859258,GB,"@chewbeccaa_ did the mirror break? If not, you could look into it and see if you're dead or not?",twitter
1854,False,-1.5492,1377,-1,53.7997,GB,After Chunk! I got to see the band I've waited literally 2 years to catch - Gnarwolves! nothing… https://t.co/lULkxMD7D5,twitter
1438,False,-1.121609,71599,-1,53.3106856915739,GB,@invertypodcast yep Rich worked on several versions.,twitter
1257,False,-1.4496120000000003,62533,1,53.38322877572023,GB,@chrisrusselluk @AliceinWWWonder It's not like I can go and sit outside a bookshop until they open tomorrow morning and buy a copy!!,twitter
1158,False,-0.18928900000000004,26979,-1,51.410893464308295,GB,@DestraGarcia Blonds have more fun ❤️💙,twitter
1359,False,-4.2417515,2851,1,55.85839558130999,GB,"@sprucemooseco An hour, hour and a half at the most, with a wee encore. That's enough for me.",twitter
1623,False,-6.662939999999999,72985,-1,55.133325437098804,GB,Check out what I found.  https://t.co/HPMqkjsmjd via @eBay_UK,twitter
1092,False,-1.096631,2374,1,52.59286965724111,GB,#NYCLeicester Fosse Park! Cannot wait 😬💖,twitter
790,False,-2.8027800000000007,3287,-1,54.044101058704555,GB,@aedpxo not totally sure but it's somewhere near Clinton cards I think,twitter
479,False,-0.7084465,190,-1,51.64719818626464,GB,Richly deserved #Informa  https://t.co/wQsdCOxgSJ,twitter
42,False,-1.096631,1108,1,52.59286965724111,GB,It is a privilege to be a Chaplaincy Volunteer and I feel part of the team. Thank you @ UHL_Chaplaincy @Leic_hospital,twitter
140,False,-0.0419587,396,0,51.7803801,GB,This weeks quiz winners 'This monkey's gone to heaven'! Well done! @ The College Arms Hertford… https://t.co/nQTAVOyoNL,twitter
1133,False,-7.312944999999999,1545,-1,55.00619740232842,GB,...we also details of a robbery at one of Derry's best known restaurants...,twitter
713,False,0.511578,13803,1,52.227131081826634,GB,@BraveWinston Mum been there today! Cream tea and she didn't bring any back for me. 😿,twitter
166,False,-1.408847,692,1,52.45662668327489,GB,@smartdogsB love the zigzag one and the seahorse one 😁😍,twitter
117,False,-1.2334335000000003,19349,0,51.754299387878554,GB,"(Also, where is the evidence to claim features such as ""branded filters"" works? Visitation lift and likelihood to donate ≠ REVs.)",twitter
96,False,0.3084395,370,-1,51.62174798290239,GB,@Nikkiberry94 @bgconvention @1988_carl @Elizabethcoone3 @MariaADeVoe @simonelahbib pretty plez for me and nikki 😘❤️😘 xx,twitter
2130,False,-0.17311500000000005,4345,1,51.5248433429905,GB,Good to see and catch up with @Hulstone and @Sponge_monkey1 briefly tonight @Craft_Guild  #CGCawards @londonlancaster,twitter
52,False,-0.09916350000000003,48,0,51.64530734401061,GB,@FoodAndPsych thought you'd appreciate the combination of artificial intelligence and cooking! https://t.co/OOCcUOoIxp #chefwatson,twitter
1126,False,-4.6355854999999995,3928,0,55.75146596752773,GB,@BeithJuniorsFC https://t.co/6kZ8tTO1Sc,twitter
492,False,-2.4837504999999998,1036,-1,53.728535988425826,GB,@UKRunChat tried week one of the planking challenge. That really hurts but  need more flexibility. Any other ideas for flexibility training,twitter
127,False,-0.30522249999999995,117,0,50.958703185209714,GB,These two! Oh my gosh! They are seriously great at what they do! #The100 #giffgaffE4 @MisElizaJane @DebnamCarey https://t.co/KQx7nrYae1,twitter
2031,False,-2.58539,10564,1,51.45790063398809,GB,@laurarawlings @buschenfeld @SimsonPete @cavworld I've turned away from #euro96rewind to watch now!,twitter
3294,False,0.07886299999999999,37046,-1,51.58500991494593,GB,@emmhowells you know 😭❤️,twitter
310,False,-3.860929,3663,-1,51.71693708550789,GB,@TheLovelyPeople @GutoLlewelyn THIER very secret cos THIER embarrassed about selling out and more they don't WHANT us 2 know who is selling,twitter
422,False,-1.0669855000000004,21581,-1,50.81887558368253,GB,They should make a band-aid song for Scotland for the Euro's... There won't be jocks on the P&O this summer time 😩😂😂😂😂😂😂😂😂🚢,twitter
97,False,-3.0258350000000007,39863,-1,51.58567402626544,GB,@Roseosborne61 have they announced any shows??,twitter
680,False,0.21058950000000004,31060,-1,51.560607684597755,GB,How can anyone not like this show? It has everything you could want 😂,twitter
1955,False,-3.0376090000000002,767,0,55.9195721045616,GB,"Amazing product, I have mine every morning. 🌿🌿 https://t.co/IZXnmP3fVf #aloevera #healthy #fit #ad #foreverliving https://t.co/4EI48av97s",twitter
1804,False,-2.6532380000000004,18701,-1,53.54347057254045,GB,@nicola1charles Hope your back in Neighbours xx ❤ you do us English proud xx ❤ 💜,twitter
651,False,-0.16718402,1903,1,51.46046666,GB,Had a great night today! Thank you guys for your music. You're amazing! Love you 💕 #raiiwk… https://t.co/fiDObEzhBD,twitter
1974,False,-3.4129024999999995,52506,-1,56.035449172411866,GB,Shoot goths not gorillas,twitter
2558,False,-5.928412999999999,29910,0,54.59591680133457,GB,@EdoardoMelilli @StephaneG05 @hbellvitge Any comparative studies +/- outcomes #nephjc,twitter
742,False,-2.1244420000000006,14674,-1,52.49375256382238,GB,The fact I'll be away for the whole summer within the next two weeks is just buzzzzin 😋☀️🌴,twitter
2218,False,-2.1064074999999995,79965,-1,52.59227235125538,GB,@rlyxo 😭😭😭 Bruv I'm going to MISSS that but listen Dw I'm living with Tamsyn 95% of the time on gosford where she'll be ngl (: xx,twitter
267,False,-1.7396194999999999,946,-1,55.13511300814875,GB,"@cineworld have launched a new feature to find me! Top Unlimited customer and fan, haha #arrogance # just kidding #CineworldUnlimited",twitter
250,False,-2.7016375000000004,4502,0,53.77411355102777,GB,"لو يغيب من يغيب ما فقدت إلا انت 
ولو يحضر من ماكان ما ألتفت إلا لك❤️",twitter
109,False,-0.33394250000000003,27170,-1,53.76584968269761,GB,when someones snapchat story makes u wanna slit your eyeballs open,twitter
685,False,-4.30924666,854,1,55.86243939,GB,"Well done  @ricksterko  Scotland's finest,love to see a unification fight,do what you like now your place in history is secure.",twitter
